0.23108887168511674,0.4065621068421735,0.4319370910794777,0.5766238222763255,0.5898020584747268,0.5981805683382485,0.6180940530200869,0.7039206077297151,0.7110315592734711,0.7143891473732765,0.7656145670737996,0.7885792358697646,0.8225388817587989,0.9225562011215245,1.0220598770501867,1.0339849340142402,1.0361481146596083,1.0556111722517147,1.1201005815756968,1.1390772203247905,1.170728016728718,1.2151742127861813,1.2370399333950433,1.2777077840839113,1.2904046612442626,1.3083991810308728,1.3546225282644908,1.3597937190025062,1.368589757587704,1.3716225346953619,1.4011140844991967,1.417756005814704,1.5042698637588972,1.5253120400936016,1.5844603582744112,1.6124734637681135,1.627559803368994,1.638587624352591,1.6480344677064098,1.6702031268708148,1.6729036736724288,1.6983211739193553,1.7398291348736041,1.7607408135454101,1.7763617530408948,1.806664404840895,1.813250665388938,1.8191230519890484,1.8236905689921776,1.833288325764967,1.8456541221110156,1.854637437521113,1.855880081671169,1.858543083558022,1.8977977734438738,1.9031565257151106,1.913627940778204,1.9452385074362943,1.9787381202777667,1.9830120741122945,2.00738849816455,2.012032683715086,2.027954357295109,2.0308580610169575,2.0386670192624003,2.064233647437809,2.074697091713155,2.095284758610144,2.1149882765039396,2.12014992429188,2.134747688861955,2.1360995860719636,2.1384452638576636,2.1403513000536663,2.1520338368188323,2.1648671045157246,2.1946356372713147,2.212419203220173,2.226821671560442,2.2432217458976136,2.256641183787755,2.2835929703940288,2.2874239106965475,2.3082714344678448,2.320366865794656,2.3347720315742384,2.361533072403398,2.3675123755959437,2.3847252348863135,2.41064330982493,2.4317828595984303,2.4493531756847506,2.4718528315623463,2.499146059533684,2.513677316973041,2.5205302305400785,2.528251061731932,2.558387084397056,2.5778298438726845,2.606413850406182,2.6497926446862596,2.695685842177216,2.7331368477403535,2.7475104396766405,2.814380966800833,2.820719807203567,2.832755154840743,2.8514790111564783,2.8733166356339495,2.875388004584272,2.881718146544203,2.8818428833998837,2.8828716976925475,2.9086818493734183,2.9148958675421173,2.92582895976084,2.9299289576538774,2.9673272445434424,2.988228400453442,3.0108909135359205,3.0142770401271184,3.0272703248384087,3.0338859499898305,3.0442314970466806,3.045912971515082,3.0539596102317264,3.100392906484298,3.1023091127693037,3.127893144387924,3.1499262098535667,3.1610464948578305,3.165303650118494,3.1659785201580406,3.170854214455723,3.1898059470857136,3.193130104751905,3.2171444298752543,3.2180983047871323,3.223456769560546,3.227134274350751,3.2477505722856947,3.2511585364863573,3.256232686156748,3.2683020895247163,3.286569447820703,3.2874355600043956,3.298164425646721,3.3062785298755104,3.3158660433812672,3.320690355560336,3.3440775878215767,3.3558601320361334,3.382896901295525,3.4100168681097554,3.41117497209925,3.4194323149683994,3.430120264547915,3.446860129256406,3.477969526358993,3.479088644170615,3.479723282703682,3.4890863874929847,3.4946823590466534,3.5181379146915357,3.590671492116786,3.6123299165207317,3.613702877428405,3.615580765903555,3.6274028677914574,3.633317708507274,3.6626092559662378,3.6683653843541917,3.682242282287065,3.7304596751939227,3.7322409847078863,3.7403203773580596,3.7503427827732336,3.764343008013215,3.771239453570149,3.7729551878067413,3.7731886388865874,3.777109567207285,3.779667086619118,3.7824225800679527,3.78752186868252,3.7952335627575993,3.816245038469624,3.855884779593306,3.8719208603587942,3.877951795641686,3.8811015236466613,3.8853960145194835,3.8864899814704694,3.89669882721218,3.9183724293611153,3.944771320347087,3.948064059267041,3.9645529306962084,3.9719382876025913,3.976849261186245,3.9831470507225615,3.9988912765051943,4.017005690922092,4.028407449745609,4.038164653135441,4.057437461183719,4.107156324159072,4.1135965407131465,4.121588017528197,4.133554423001961,4.149122407130291,4.166045893929701,4.172274192081494,4.183956784068561,4.197473154881457,4.199918836655415,4.239177001127734,4.240246733361239,4.24646516087733,4.247679238619202,4.2535880293278945,4.2564166621582595,4.27430095860816,4.312333461392995,4.313096960612832,4.335476157250471,4.376073168666083,4.395897205185095,4.416537285713113,4.4307150797185715,4.453947535157948,4.479897632210656,4.48464343009729,4.493635501180003,4.496198698719121,4.498999849582531,4.504817384273474,4.512593191274137,4.543133529070535,4.55016725749702,4.556748592527497,4.561460983732065,4.597694070467844,4.608824429352463,4.610820518629571,4.613425203549155,4.622635929797477,4.632537638603331,4.6413432010782945,4.647203503343937,4.654361683421776,4.657587672689682,4.661416502769137,4.698216519920224,4.720903120728224,4.746970574986733,4.764460378119359,4.776592309710346,4.837261854226253,4.848580553638772,4.855923576023296,4.856668604192601,4.859575472059664,4.8667205512633585,4.882573980888781,4.89256879159746,4.901165021034818,4.925660055655361,4.9290208399740765,4.940364696587341,4.955094896313015,4.955181609902169,4.970646779695997,4.981081419497344,4.987522596476249,5.005441357276865,5.068373896293234,5.095753711173838,5.097631183598612,5.1449997834573455,5.146867115732913,5.1626758527833365,5.191874767839998,5.226270551415408,5.23508698876757,5.237380828096116,5.241067919336094,5.251442759834848,5.289058868303384,5.296359564122638,5.3356049996926815,5.34565237903705,5.352573668110593,5.377363996744243,5.3991871289173154,5.411251085976199,5.425992006254529,5.459551216943068,5.460836627656395,5.469995105356879,5.473622534687934,5.485686925012641,5.493176923732468,5.494022951258222,5.517098152800542,5.52472916856294,5.547055280236497,5.552653933434761,5.561905909379014,5.564430557863256,5.5979288913124465,5.612125467104063,5.631242391416828,5.644428178683618,5.671973648428864,5.690732398872812,5.706011863879519,5.712828880063472,5.738728537566398,5.757480256511423,5.758131701023417,5.7702441347614855,5.7780402303537395,5.780929904499523,5.793340380264428,5.845845888989859,5.8560456576398705,5.858719724988404,5.865640300975617,5.869931411483615,5.892153178609811,5.894395705951452,5.925081241797602,5.954849431697494,5.961014235545689,5.961969418269632,5.969810358753829,5.978099874828171,5.979645311170816,5.9934806799534,6.001418372625554,6.007224010045164,6.017155804348163,6.019137659610744,6.036189508960794,6.054135744984039,6.060609974889109,6.081553188896561,6.0828855416959176,6.09083813870426,6.091236833410763,6.112254165482276,6.12433211750761,6.154326674896933,6.182686946005479,6.184485017843465,6.19948272991723,6.204537048500007,6.217115716670317,6.228816581831971,6.244153433261215,6.259666293634329,6.268586149148572,6.275773950040629,6.282658469827889,6.285802820297034,6.288497573033591,6.301478064270326,6.327925914880398,6.333908946565044,6.361025194518571,6.3635045465624875,6.382086976719927,6.384758494817369,6.435506840164204,6.4357853649824,6.456321350436419,6.470433779441343,6.478932106894679,6.4792922387170515,6.512395499093012,6.521219418506804,6.527038301655542,6.535589298793922,6.549662227751743,6.552746183455519,6.57319493792618,6.579950413990049,6.602787867832445,6.603083563386647,6.617599343683031,6.633136097877073,6.6383905707204685,6.641271374457605,6.648082029682092,6.678856677915299,6.692967689915135,6.700160031210517,6.705847715295374,6.720429734973415,6.724385195433822,6.728039250667998,6.730184819915408,6.7396167873655,6.741251011525927,6.761763458916628,6.769045384293942,6.779662775580741,6.798173958553687,6.800453980575229,6.8087211960281655,6.836973460947033,6.846954402372069,6.859814660903954,6.864830419993904,6.874395328349075,6.87852616050474,6.9009651935775596,6.9046224182703035,6.935824284728483,6.947263927654557,6.959160084601656,6.959659706513812,6.968683868437143,6.991708143171396,7.012224693507585,7.024024900857362,7.0269038786731794,7.038269378705568,7.052052702491129,7.055783414507152,7.0662027518054344,7.071199168140211,7.076664482900715,7.08759635665391,7.097791145449473,7.1194759718199085,7.145249795723608,7.179857763086907,7.192857498652235,7.2026532934241745,7.204321543539269,7.215509334828234,7.216064878273924,7.2227423960917205,7.230556059234165,7.245042516957798,7.250870006375442,7.258190788121035,7.2686483898374865,7.2771760454618954,7.28350968081904,7.297096066363492,7.305382900149652,7.313084341982484,7.31515978530219,7.320226448099018,7.32966653024694,7.334382067893133,7.334629078884478,7.336915251546629,7.3561860205846,7.35682665392016,7.37248462837686,7.391034966434207,7.4243497307848365,7.43503782416042,7.441086635879926,7.45853929887517,7.459851923335412,7.460501798058733,7.493139673562802,7.507669962633732,7.507917157092166,7.520342940391374,7.528265268359029,7.544261506942458,7.563249130723404,7.581321442423253,7.6025960283131955,7.636592331734149,7.641355525740358,7.6573958083298415,7.677028750892891,7.68848900966335,7.692601845608371,7.705551421374393,7.707936976260522,7.724729492770054,7.736181968771378,7.755299902521188,7.763189965886308,7.783804462962738,7.788295476141176,7.791417274958975,7.804716510618741,7.8114841346556325,7.8125545929641,7.8138049130153755,7.833068500470969,7.8385986259305085,7.844917854083534,7.864985506217759,7.8695256057229654,7.875511440810847,7.8951965137845095,7.905254250859208,7.91378633568584,7.918966177948979,7.996150903055431,8.03559492314085,8.041917671157787,8.043896883812536,8.049173280430008,8.055291815733016,8.068316635336485,8.087697098602627,8.088003141562544,8.1117804509056,8.144242326992565,8.15705223297379,8.16977156383369,8.172596737140474,8.175440943979225,8.177419744782071,8.185385916041357,8.244073998855775,8.244323221169868,8.245637900914758,8.279218655210421,8.28053529194029,8.31030638234979,8.31228660341935,8.321902689535994,8.327154365641485,8.356841043305897,8.36815232486464,8.387684366945313,8.415351200499796,8.417057103075607,8.428636710527098,8.447065418806899,8.466076380578683,8.471167003013358,8.484365072239479,8.48841755583397,8.493025072900643,8.49664262372813,8.497485728402685,8.500610305763379,8.51988411124506,8.536348425071063,8.545130240506122,8.554746572223282,8.56983121740355,8.575303072243473,8.582498876928112,8.587091375426382,8.595390172311008,8.598902394077628,8.61858553215982,8.620148982652635,8.651330785976043,8.661621464321167,8.665288993961372,8.67149188550294,8.718817601415953,8.735090687003034,8.735606059670728,8.750063181732472,8.753124791754916,8.768896023547954,8.77794391125043,8.77897974625306,8.787626327474158,8.806593710640119,8.811852556271786,8.832285619068548,8.836505541498768,8.843782104356189,8.852311957862495,8.853992390536172,8.863419460559808,8.867324141225906,8.889172579011609,8.889332339589753,8.890715599412996,8.911589350405306,8.925750358342293,8.953485004168767,8.954489078581815,8.95930865838144,9.006032834176628,9.007467798894453,9.029642991275653,9.037840730053178,9.07383300927847,9.096882588442949,9.10865186298239,9.121654086364604,9.1358310395307,9.143193735881843,9.145401830002005,9.148015332934417,9.155463014833073,9.162384317639006,9.167254115891318,9.179254928197702,9.182474194101138,9.183877171583264,9.18904328915704,9.195740149201097,9.199787765891372,9.201804397817803,9.211053658990176,9.221110497751736,9.245980073054755,9.277267712957107,9.306177951431195,9.307687255576562,9.31031261360042,9.334587058824109,9.356439331231881,9.358307900235163,9.364991179623171,9.387714862672908,9.397568485201738,9.413459506651234,9.424435349541772,9.437582645388968,9.441914750044232,9.476307848390794,9.480724676381957,9.487588527652619,9.491519498903028,9.50972226186199,9.539506475866931,9.564918367418088,9.566636665850396,9.576801296913462,9.585560657579263,9.60002410444947,9.601120410023318,9.640783650966506,9.647481395769484,9.671127898662046,9.678838511264562,9.684113361151919,9.695875206906786,9.70662314558058,9.714337597778469,9.729992855618642,9.733018319774796,9.764583241107433,9.764802115899263,9.76721603737551,9.769084032151627,9.76979060229782,9.770500125428994,9.774451600854722,9.784920359536292,9.785979160062704,9.78606939941355,9.802908844277315,9.814337996561694,9.832712347560324,9.847123120173931,9.849955109085096,9.851335271243963,9.894129133665128,9.896475211725868,9.904200313668953,9.910642935752223,9.935520215106008,9.943133717662752,9.948178232301897,9.95075663284817,9.965855985709274,9.986636844796527,9.992343913739377,9.992929319139142,10.001369883316801,10.009684157339011,10.022729551317813,10.037940693806538,10.081383908580039,10.094558691017017,10.0999817760278,10.109257286920634,10.134564316643047,10.190743705988938,10.192756394218351,10.195110230658065,10.208728509262995,10.20958319416639,10.21583957545825,10.244840483778255,10.269141616567786,10.277930767019122,10.282151860588801,10.282789338809343,10.290674744324392,10.29354876361725,10.296385427696041,10.297401166943445,10.314893849027502,10.320681635393377,10.320689630162867,10.32383494581712,10.324225299712653,10.363829616189387,10.382627717903409,10.38873912442891,10.401942887995023,10.404756938559393,10.469271862705865,10.495247580225367,10.519178076430212,10.544484115711926,10.578495283516187,10.587812504429436,10.604207082261288,10.612728849022904,10.629813814312122,10.669028737474548,10.688551359625768,10.70034471066652,10.743447082029045,10.745085181696755,10.75105570899237,10.766794544818373,10.778134146152627,10.812798316053474,10.860085393010898,10.872762999953816,10.882935785927058,10.884588031636676,10.8907933965835,10.89806365417576,10.925857106460272,10.926694728933976,10.97330936685696,10.97877458468866,10.98029447078111,11.013550328151746,11.045767689702949,11.092510867000303,11.118262440232742,11.158727877835858,11.179483258437742,11.181963034020166,11.221065317445314,11.23669317567288,11.237454171531445,11.239073545023045,11.242069283239706,11.27761366610297,11.320296311010113,11.329411080540341,11.332440074309481,11.444375197046826,11.446725121578726,11.45737182286649,11.460431071141533,11.516748871610982,11.523084278149975,11.535030621104344,11.541347645429052,11.559675067104969,11.575846422965418,11.579582935914459,11.590963217585111,11.600140492786334,11.600321615643017,11.623107732429117,11.645816496079414,11.653919701779346,11.654649400862054,11.6907475435046,11.733276502326557,11.7336211417673,11.759009525818955,11.831902165910474,11.853519689928907,11.856664996330093,11.862514294152003,11.918989353437494,11.920400277124486,11.920823177843884,11.924718396430594,11.929448561435958,11.958423247128465,11.960796774402644,11.962844625524468,11.975202629854534,12.006209824970613,12.009665177615313,12.061363353469892,12.075865131162061,12.096615137788657,12.103193588857577,12.118057828324599,12.123046782535628,12.129818915692859,12.19475449831936,12.199637659378439,12.206554075413145,12.220893034692583,12.241816811045398,12.322346059443197,12.35770183247281,12.36772649785812,12.368328187274496,12.374541815205959,12.39443733144065,12.397763126405426,12.399961685104426,12.400169301232625,12.409835061495672,12.418164156343872,12.436228201028607,12.444140227660068,12.461040427411254,12.49673930649461,12.512088624722352,12.516400549538035,12.542093095910461,12.612492100558068,12.634632853299838,12.664190473020023,12.697160560759457,12.71604316627421,12.72587022876314,12.744703344254237,12.758422958420466,12.762436639747495,12.767683084974184,12.768123646595596,12.77257080754893,12.801657169054549,12.815046366981127,12.877639513977238,12.880556090765289,12.882697932523273,12.905866654647573,12.911301093318103,12.912417524696302,12.9424432119061,12.943419275896135,12.97130610246569,12.99179354984011,13.013761140703911,13.030262584601457,13.046918162816825,13.080189351530086,13.094108190492125,13.100513447104142,13.13002063007607,13.162354407708722,13.23253611916062,13.24176398550718,13.259599268872114,13.270141410201328,13.347559451107855,13.394521373660696,13.436658941086865,13.439175007798397,13.494828287544715,13.51585139882338,13.518715398898337,13.527587609081962,13.532980204386432,13.572033599181244,13.576322415992074,13.625508621416005,13.627816420880825,13.692847917362373,13.716462168160378,13.743527889557624,13.748082926107271,13.768099099915549,13.774035492621996,13.775390901189278,13.785562011963748,13.788353484119721,13.822383079518636,13.83621550599146,13.860216794552297,13.901076312964186,13.966068148978872,14.007868768124851,14.011339427745655,14.0150059305758,14.044864127928602,14.089847376882682,14.199551361342362,14.218838202432861,14.266225835697904,14.312831372839,14.321277608832425,14.337410651061328,14.339367487192268,14.392553517539765,14.397359998031053,14.401961033304227,14.431124872772237,14.518160872024891,14.521206662166643,14.522756006242982,14.544459940146075,14.563243193766677,14.648938809462415,14.658213498398439,14.858290119148581,14.888047196192968,14.956637461708016,15.021632453704614,15.0693195328897,15.073372785779059,15.076490436847388,15.091124676722853,15.150467257648252,15.159345507389634,15.208910219161108,15.247120868933218,15.319472443637476,15.49570666617685,15.50444633877709,15.53567948698236,15.615852736439113,15.6362712790522,15.658274779466138,15.667042787259362,15.67567944454901,15.69453390119025,15.755863972560281,15.772827457428354,15.862266143990686,15.86503215517128,15.903409734291866,15.992231016694493,15.998148516988875,16.027938879725635,16.079476021907315,16.091182693730886,16.091368521376754,16.094405187992677,16.13077571680868,16.17298429521447,16.19345991720305,16.216663287580687,16.25557721147667,16.30818431873366,16.397369358794574,16.447502820343285,16.50451054673437,16.530977332798376,16.557677626617195,16.597332331047806,16.62354373100035,16.67740011264738,16.738683291128314,16.89260653597204,16.975582633833586,16.983656622279266,17.100829032916483,17.133158390726248,17.14829327718147,17.34242149766534,17.491085008432808,17.57096886349701,17.576860103512338,17.665132126036603,17.81307026986138,18.059329653409723,18.115413841825653,18.397610731871865,18.459745278649134,18.482527496959637,19.05068039108694,19.123351488963262,19.146140766460622,19.159208416608553,19.24159349903016,19.268213753134145,19.468623462347352,19.490793344902034,19.493770396943788,19.636228106629368,19.9155933881311,19.923629329387353,20.096084843594912,20.243207256606528,20.57494387408871,20.849675717137693,20.94758659622244,21.423480870496903,21.866083637587938,22.427405430676856,26.756129053862644
